transcript_id	gene_id	0	10	18	24	30	40	48	56	64	72
XM_030984321.1	LOC576112	10.76	0.00	0.00	5.845000000000001	0.00	0.01	1.80	0.00	0.00	0.03
XM_030976641.1	LOC576113	32.99	30.66	13.83	14.265	10.64	8.67	5.78	5.80	5.65	3.94
XM_003726428.3	LOC576114	3.86	0.00	0.00	0.845	0.54	1.58	1.25	1.54	0.74	1.43
XM_011679229.2	LOC576114	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011679230.2	LOC576114	0.21	0.12	0.15	0.7949999999999999	1.67	1.32	0.55	0.49	0.70	0.47
XM_011679231.2	LOC576114	0.00	0.00	0.00	0.045	0.13	0.16	0.21	0.31	0.49	0.31
XM_011679232.2	LOC576114	0.53	0.26	0.11	3.2649999999999997	7.62	5.84	1.76	1.52	3.12	2.86
XM_011679233.2	LOC576114	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011679234.2	LOC576114	0.07	0.00	0.00	0.55	2.02	1.24	1.01	2.45	0.35	1.48
XM_011679235.2	LOC576114	0.00	0.00	0.70	0.72	0.00	18.18	13.24	7.11	0.78	0.99
XM_030999260.1	LOC576114	0.00	0.41	0.00	0.0	0.00	1.13	6.19	2.48	2.26	7.22
XM_030999261.1	LOC576114	0.00	4.36	2.60	12.3	37.55	1.34	0.00	0.17	38.66	17.14
XM_794785.4	LOC576115	1.19	6.98	1.78	1.395	1.30	2.21	1.97	1.67	2.89	2.88
XM_776457.4	LOC576116	0.19	1.14	1.27	0.0	0.79	0.05	0.00	0.19	0.05	0.05
XM_776459.5	LOC576118	536.11	396.26	537.56	253.69	334.31	194.05	172.82	143.80	291.08	213.82
XM_030991693.1	LOC576120	69.83	66.41	8.69	17.755000000000003	16.72	20.62	13.57	9.31	11.59	24.33
XM_030985561.1	LOC576121	89.75	79.60	48.93	53.455	26.53	17.64	20.88	6.64	7.27	16.01
XM_030985562.1	LOC576121	165.14	114.87	31.12	11.405	34.04	17.02	0.34	17.65	16.10	26.66
XM_030979587.1	LOC576122	13.92	26.31	6.17	3.9749999999999996	6.26	6.88	4.89	5.35	6.15	4.88
XM_776465.5	LOC576124	107.80	84.40	12.25	14.004999999999999	13.69	12.46	9.12	8.00	9.05	8.53
XM_030984292.1	LOC576125	78.54	3.67	3.25	1.77	4.55	7.38	8.38	6.69	9.09	9.11
XM_030976088.1	LOC576126	114.85	3.93	3.60	12.245000000000001	27.94	36.37	32.16	29.07	18.97	20.27
XM_030991011.1	LOC576127	0.00	0.09	0.00	0.0	0.00	0.00	0.00	0.00	0.11	0.21
XM_030986783.1	LOC576129	0.53	6.63	22.35	15.295	12.61	7.55	6.81	5.10	7.27	8.12
XM_011665942.2	LOC576131	0.00	0.02	0.02	0.0	0.97	0.11	0.30	0.79	0.80	0.37
XM_776471.4	LOC576131	0.00	0.00	0.00	0.615	0.04	1.32	2.64	1.38	3.87	4.66
XM_776472.4	LOC576133	48.21	57.43	21.89	21.525	44.95	18.62	12.52	7.44	33.11	20.27
XM_030991889.1	LOC576134	0.29	0.38	1.39	28.395	4.29	8.74	2.51	3.25	1.79	1.88
XM_030973626.1	LOC576136	112.44	119.04	74.73	77.47999999999999	96.90	100.74	58.50	60.23	42.86	50.06
XM_030973627.1	LOC576136	4.60	9.47	4.13	41.835	22.16	13.35	6.11	5.53	8.84	2.75
XM_030973628.1	LOC576136	19.82	23.79	14.32	31.045	42.65	21.67	11.92	5.17	9.97	6.76
XM_011667633.2	LOC576137	0.00	0.00	5.36	1.61	1.17	0.24	0.25	0.25	0.26	0.00
XM_796934.5	LOC576137	31.47	5.59	41.93	162.425	218.62	208.21	200.84	171.72	315.71	139.48
XM_794314.5	LOC576138	14.68	524.63	3827.04	807.515	854.39	476.04	230.34	292.13	275.55	295.91
XM_776477.4	LOC576139	0.00	0.00	0.00	5.984999999999999	0.00	0.00	0.00	0.00	3.51	0.00
XM_030992086.1	LOC576140	18.70	19.28	4.16	1.775	5.76	3.69	3.95	2.52	7.04	4.44
XM_030974578.1	LOC576141	0.00	0.00	0.00	0.105	0.00	0.00	0.00	0.00	0.00	0.00
XM_030974579.1	LOC576141	0.03	0.06	0.13	0.05	0.12	0.06	0.03	0.05	0.05	0.05
XM_030974580.1	LOC576141	0.03	0.14	0.13	0.05	0.12	0.06	0.03	0.05	0.05	0.05
XM_030974581.1	LOC576141	0.03	0.14	0.13	0.05	0.12	0.06	0.03	0.05	0.05	0.05
XM_030988665.1	LOC576142	0.00	0.00	0.00	1.095	2.64	3.56	2.11	1.21	2.01	1.51
XM_030988666.1	LOC576142	0.00	0.00	0.00	0.11	1.03	0.77	0.43	0.94	0.42	0.28
XM_030988667.1	LOC576142	21.75	3.05	27.60	24.869999999999997	34.00	29.78	19.70	17.41	17.20	20.57
XM_776481.5	LOC576144	12.75	14.41	6.21	10.145	10.54	13.66	15.40	12.17	22.88	24.69
XM_030980005.1	LOC576145	0.00	0.66	1.46	0.45499999999999996	0.00	0.00	0.00	0.46	0.32	0.00
XM_776482.5	LOC576145	0.00	9.35	73.75	7.085	7.08	10.61	23.26	24.76	22.05	26.76
XM_011681837.2	LOC576147	0.00	0.00	0.00	0.0	0.00	1.18	0.35	0.44	0.40	0.70
XM_030971933.1	LOC576147	9.28	14.44	6.43	8.7	11.91	8.27	5.34	4.79	5.16	5.15
XM_030971934.1	LOC576147	3.32	11.04	21.64	24.884999999999998	33.11	20.71	17.93	12.96	22.29	17.86
XM_030979539.1	LOC576151	129.17	51.35	65.73	24.42	30.54	23.91	15.28	14.43	8.40	11.87
XM_030979540.1	LOC576151	3.65	0.55	1.18	0.41	0.56	0.41	0.73	0.61	0.24	0.00
XM_030979541.1	LOC576151	3.80	0.77	1.98	3.135	0.00	0.67	0.17	0.00	0.25	0.23
XM_030979542.1	LOC576151	58.16	18.03	35.95	23.725	16.53	13.75	5.86	7.60	5.18	6.97
XM_030979543.1	LOC576151	2.09	2.19	2.90	1.725	1.14	1.20	0.50	0.47	1.50	0.21
XM_030979544.1	LOC576151	20.55	6.21	2.13	1.08	0.52	0.92	1.51	0.90	1.98	2.60
XM_030979545.1	LOC576151	83.47	24.69	19.20	9.33	10.61	8.27	4.39	3.75	4.37	2.14
XM_030979546.1	LOC576151	62.46	24.19	32.86	19.815	19.78	15.57	13.41	13.74	6.23	7.45
XM_030979547.1	LOC576151	179.45	48.27	25.11	21.43	12.20	12.43	7.39	7.31	4.76	5.99
XM_776489.5	LOC576152	0.00	0.00	0.00	1.31	0.54	0.29	0.24	0.35	0.00	0.00
XM_776490.3	LOC576153	0.13	0.25	1.01	0.0	0.00	0.21	0.00	0.00	0.00	0.00
XM_030986463.1	LOC576155	4.77	6.15	3.29	3.635	4.75	4.44	2.99	2.08	6.57	5.55
XM_030984346.1	LOC576157	4.84	22.14	0.23	21.795	1.04	11.72	9.08	0.18	15.63	12.52
XM_030984347.1	LOC576157	0.00	0.00	27.89	0.0	21.31	0.23	0.23	6.94	0.00	0.00
XM_011676000.2	LOC576159	6.54	25.81	14.33	4.83	7.35	2.90	0.87	1.33	1.30	1.57
XM_030996424.1	LOC576159	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030996425.1	LOC576159	0.00	0.19	0.40	1.47	1.53	0.29	0.87	0.00	2.02	0.66
XM_030996426.1	LOC576159	1.07	0.64	1.16	2.295	0.45	0.00	0.88	0.28	2.39	3.91
XM_030996427.1	LOC576159	23.70	52.75	35.23	32.96	16.26	6.04	3.01	2.16	2.63	5.20
XM_030996428.1	LOC576159	69.39	68.21	21.07	20.75	22.74	20.53	13.65	17.28	8.38	16.17
XM_030996429.1	LOC576159	8.08	16.98	8.74	1.315	5.84	1.73	1.27	2.00	5.29	7.07
XM_011682107.2	LOC576160	0.00	0.07	0.02	0.02	0.06	0.45	1.05	1.15	1.23	2.11
XM_030995179.1	LOC576161	10.40	7.78	2.81	4.035	6.26	4.04	4.60	3.78	6.50	6.95
XM_030999874.1	LOC576164	285.08	162.28	88.78	74.665	60.40	46.53	30.94	27.88	38.63	35.17
XM_030999875.1	LOC576164	11.16	5.08	4.36	9.42	3.03	0.88	2.40	0.61	2.41	0.98
XM_030998637.1	LOC576166	22.03	20.89	7.98	13.29	15.62	13.41	9.12	9.06	8.91	8.26
XM_030973209.1	LOC576167	8.75	7.60	6.80	8.71	8.87	6.47	8.46	5.57	9.24	11.57
XM_003726456.3	LOC576168	0.00	0.05	0.45	1.025	0.93	1.11	18.75	5.66	76.91	79.90
XM_011681682.2	LOC576168	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_011681683.2	LOC576168	60.71	196.48	229.56	77.61500000000001	133.63	83.76	86.57	69.72	177.49	128.72
XM_011681684.2	LOC576168	1.98	0.23	1.87	0.3	0.00	1.09	25.18	4.25	55.84	85.32
XM_011681685.2	LOC576168	36.95	96.50	99.62	125.935	73.28	51.43	44.90	32.08	97.64	82.46
XM_030984926.1	LOC576169	127.27	29.36	22.78	30.965	35.94	34.25	33.09	26.91	39.37	45.46
XM_011681127.2	LOC576170	105.68	586.47	685.40	365.44	282.02	235.10	138.70	170.94	112.24	99.11
XM_011672499.2	LOC576172	3.26	4.81	1.14	2.0300000000000002	8.55	3.88	3.01	0.87	3.13	0.92
XM_011672504.2	LOC576172	5.18	0.00	0.00	2.03	0.00	4.09	2.74	5.80	2.89	3.18
XM_030987754.1	LOC576172	3.26	4.81	1.14	2.0300000000000002	8.55	3.88	3.01	0.87	3.13	0.92
XM_030987755.1	LOC576172	41.72	25.21	4.94	13.715	20.64	18.72	12.05	13.28	8.49	13.09
XM_030981672.1	LOC576173	119.57	13.73	6.35	7.4399999999999995	14.64	15.18	17.43	12.98	23.11	22.08
XM_030989527.1	LOC576174	0.00	7.34	0.00	10.495	20.32	32.71	8.16	6.91	2.96	9.58
XM_030989528.1	LOC576174	0.00	0.00	4.52	0.725	0.00	0.00	13.81	11.77	15.89	15.88
XM_030989529.1	LOC576174	0.00	0.00	0.00	1.7850000000000001	0.93	0.54	5.73	2.20	9.21	7.87
XM_776512.5	LOC576174	56.20	77.26	45.86	142.01	121.08	87.18	127.05	107.93	205.04	163.99
XM_776513.5	LOC576175	294.37	95.35	35.93	20.425	18.34	13.88	12.33	10.92	9.06	7.87
XM_011676406.2	LOC576178	7.67	10.58	22.39	28.785	30.18	20.60	14.58	13.34	24.03	15.00
XM_011681183.2	LOC576179	2.72	9.99	1.51	8.265	7.18	5.80	4.11	5.33	5.55	5.78
XM_776520.5	LOC576181	80.43	131.06	139.42	106.16499999999999	71.93	57.08	38.77	42.98	35.28	39.17
XM_030972525.1	LOC576183	7.91	2.78	1.27	0.95	1.15	1.47	1.82	1.45	1.26	1.37
XM_776523.5	LOC576184	0.00	0.08	1.00	0.0	0.14	0.06	0.03	0.03	0.00	0.00
XM_776524.5	LOC576185	2.81	1.58	0.46	0.19	0.00	0.00	0.00	0.18	0.00	0.78
XR_973461.2	LOC576185	0.00	0.31	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XR_973462.2	LOC576185	1.47	2.53	0.95	0.12	1.08	0.80	1.05	0.96	1.34	0.48
XR_973463.2	LOC576185	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.53	0.00
XM_030973948.1	LOC576186	1.73	10.12	27.67	3.6399999999999997	24.22	24.97	30.39	22.54	52.43	37.27
XM_030980486.1	LOC576191	1.94	0.00	0.00	0.145	1.05	0.64	1.42	2.11	0.43	1.33
XM_030980487.1	LOC576191	11.82	1.60	2.71	2.125	3.88	4.08	2.97	1.59	2.88	2.73
XM_776531.4	LOC576194	0.00	0.14	0.07	0.065	0.00	0.00	0.00	0.08	0.00	0.08
XM_776533.4	LOC576197	0.00	0.12	0.06	0.22	0.17	0.07	0.00	0.00	0.14	0.13
NM_001242655.1	LOC576198	25.33	48.83	22.33	82.345	78.71	96.26	86.73	81.76	85.70	83.10
XM_011679618.2	LOC576198	9.69	25.41	10.76	23.049999999999997	54.32	28.83	34.09	21.15	105.58	72.10
XM_030976704.1	LOC576199	0.61	2.08	13.49	14.83	19.78	16.02	13.06	11.68	16.70	15.02
XM_011671557.2	LOC576200	37.55	42.50	38.04	36.265	27.93	12.53	5.61	4.87	11.92	7.89
XM_030979867.1	LOC576200	0.00	0.00	0.00	0.0	2.51	0.00	0.00	0.00	2.63	0.81
XM_030979868.1	LOC576200	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.59	0.00	0.00
XM_030979869.1	LOC576200	0.00	0.00	0.61	1.245	3.22	0.57	1.51	0.00	1.41	1.01
XM_030979870.1	LOC576200	5.62	5.07	1.80	0.9450000000000001	0.00	1.12	1.97	2.61	0.00	4.74
XM_030976063.1	LOC576202	0.00	0.36	0.33	0.165	0.20	0.27	0.24	0.18	0.12	0.66
XM_003723553.3	LOC576204	7.48	12.31	119.49	19.96	11.31	9.00	6.75	3.89	9.66	9.32
XM_003723554.3	LOC576204	24.14	22.88	75.10	25.22	19.84	12.58	10.51	14.18	20.05	22.12
XM_030975358.1	LOC576204	0.00	1.08	9.80	7.209999999999999	6.57	5.17	5.74	2.08	9.19	7.62
XM_794258.5	LOC576204	0.29	1.55	7.32	2.67	1.76	0.50	2.07	1.80	4.19	4.26
XM_774810.5	LOC576205	170.86	318.86	183.50	129.67000000000002	141.75	132.37	119.81	127.87	145.08	118.11
NM_001242660.1	LOC576207	2.04	4.34	8.82	8.89	11.95	57.11	90.06	87.12	59.36	86.12
XM_011670640.2	LOC576207	2.02	7.56	21.45	17.46	28.75	37.62	49.51	40.36	64.05	69.73
XM_796964.5	LOC576208	768.66	1763.41	1575.40	1193.5	812.31	460.11	324.27	286.28	533.25	971.39
XM_776543.5	LOC576213	0.00	0.04	1.91	1.375	3.38	2.02	25.04	10.95	58.99	39.40
XM_030974383.1	LOC576214	0.00	0.15	0.15	2.615	4.76	4.44	5.28	1.53	5.25	5.41
XM_030974384.1	LOC576214	0.35	0.00	0.58	20.89	63.45	35.75	25.08	16.68	29.03	18.34
XM_030974385.1	LOC576214	0.00	0.00	2.76	15.995	36.49	19.48	13.86	17.22	13.30	12.55
XM_011662088.2	LOC576217	74.09	130.15	107.86	58.665	43.50	19.51	13.30	9.18	27.30	23.54
XM_003730466.3	LOC576218	12.88	48.83	7.68	11.08	14.02	10.00	7.19	6.18	12.25	3.82
XM_030973178.1	LOC576218	20.53	3.82	0.00	0.0	0.00	0.00	2.09	1.45	3.67	8.20
XM_030999130.1	LOC576219	0.00	0.00	0.00	0.25	0.38	2.26	8.21	7.73	14.80	10.83
XM_030992236.1	LOC576221	2.32	3.10	3.03	7.1850000000000005	11.69	10.82	8.72	6.85	10.86	10.19
XM_030983862.1	LOC576222	4.14	2.17	3.65	11.0	9.52	6.70	7.38	5.22	11.85	10.02
XM_776554.5	LOC576225	11.06	71.88	20.61	21.450000000000003	20.91	12.31	8.47	6.26	14.13	10.36
XM_030972455.1	LOC576226	34.80	3.08	42.69	27.795	34.83	24.75	18.04	14.72	22.92	27.91
XM_030972456.1	LOC576226	0.00	0.00	0.00	0.0	0.00	0.08	0.14	0.00	0.44	0.55
XM_011677174.2	LOC576227	3.93	17.88	7.10	1.43	1.38	0.89	5.02	4.38	9.18	5.37
XM_030986448.1	LOC576227	15.75	55.40	18.19	5.76	9.12	8.83	6.68	4.15	13.35	14.83
XM_776557.4	LOC576228	0.00	0.08	0.08	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030976836.1	LOC576229	13.23	19.30	13.37	17.604999999999997	14.28	3.10	1.19	4.49	4.76	5.87
XM_030976837.1	LOC576229	27.03	0.01	0.00	0.0	0.00	6.57	4.66	0.26	1.01	0.92
XM_030989790.1	LOC576231	0.00	0.28	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030975710.1	LOC576233	30.14	1.46	5.61	23.905	28.58	24.18	18.55	16.96	18.78	24.56
XM_030987487.1	LOC576236	2.35	0.68	0.09	1.395	1.29	1.07	0.60	0.58	0.68	1.33
XM_776565.5	LOC576237	22.48	60.28	3.72	10.025	9.17	6.23	5.65	3.60	8.02	3.91
XM_011683412.2	LOC576238	0.38	5.51	7.28	20.035	12.08	4.12	2.28	1.91	5.93	4.09
XM_011673512.2	LOC576239	0.00	0.12	0.00	0.08499999999999999	2.98	34.94	18.27	12.49	9.41	8.26
XM_030987288.1	LOC576240	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.08	0.00
XM_030974321.1	LOC576243	10.20	0.87	4.40	19.630000000000003	27.87	31.76	24.96	22.65	20.44	23.48
XM_030986494.1	LOC576244	4.86	21.30	8.89	3.125	4.98	3.83	3.01	3.17	3.88	4.65
XM_776575.5	LOC576250	1.05	8.90	39.11	23.015	26.07	20.48	21.01	17.54	25.00	23.57
XM_030998677.1	LOC576252	1.86	12.17	159.88	139.56	89.78	72.27	54.29	57.74	77.24	91.09
XM_011667512.2	LOC576253	0.00	0.00	0.17	0.0	0.00	0.00	0.00	0.00	0.00	0.19
XM_011667514.2	LOC576253	59.98	51.92	111.76	48.22	28.78	25.27	12.56	15.13	19.49	23.06
XM_030997684.1	LOC576254	1.96	5.56	7.09	13.945	18.44	15.95	13.27	11.71	15.22	13.51
XM_031000362.1	LOC576256	12.70	93.61	105.63	35.019999999999996	40.44	24.06	14.51	10.94	26.83	24.18
XM_030993318.1	LOC576257	43.34	14.96	34.81	57.055	60.00	26.21	16.22	15.66	17.57	15.84
XR_004065627.1	LOC576257	5.96	7.04	17.25	0.965	2.45	2.60	0.99	0.92	1.87	1.85
XM_030974780.1	LOC576258	0.64	1.69	1.34	6.085	3.15	5.44	7.75	5.71	7.65	12.25
XM_011666887.2	LOC576259	73.50	2.10	2.22	3.805	4.27	5.14	5.23	2.28	1.30	4.20
XM_011666888.2	LOC576259	99.64	5.44	5.90	6.67	12.71	10.62	5.81	4.93	7.88	9.60
XM_776583.5	LOC576259	387.60	10.66	11.19	9.39	17.10	12.60	5.35	9.38	5.37	8.01
XM_776584.5	LOC576260	0.46	1.42	10.89	37.03	32.06	17.74	15.43	11.97	23.49	21.49
XM_030990518.1	LOC576263	3.35	4.04	17.12	16.285	21.70	25.43	35.58	26.53	57.64	51.12
XM_030979523.1	LOC576264	29.44	20.47	4.27	16.740000000000002	16.92	13.64	9.89	9.16	10.42	10.28
XM_030979524.1	LOC576264	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030989296.1	LOC576275	9.49	20.97	27.93	21.735	18.56	12.24	9.64	8.25	18.78	16.85
XM_797036.5	LOC576276	7.90	9.43	16.49	10.985	46.17	59.47	73.06	58.20	110.89	124.58
XM_030976958.1	LOC576277	7.57	34.85	3.60	2.415	5.11	2.59	2.21	1.68	3.55	1.99
XM_030986002.1	LOC576278	0.35	0.25	0.02	0.0	0.00	0.00	0.00	0.00	0.17	0.27
XM_030979383.1	LOC576280	2.42	2.34	4.30	6.705	12.37	0.00	11.27	8.64	16.02	17.40
XM_030979384.1	LOC576280	44.20	11.09	5.27	23.415	24.73	20.57	13.58	10.94	10.67	15.86
XM_030979385.1	LOC576280	0.24	0.00	0.05	0.345	1.00	0.25	0.27	0.28	0.12	0.42
XM_030979386.1	LOC576280	0.00	0.07	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_776603.5	LOC576281	0.00	63.75	34.27	52.245000000000005	48.74	32.21	28.93	23.20	33.38	39.40
XM_030997022.1	LOC576285	215.81	182.55	115.99	15.74	69.56	79.48	70.94	61.91	68.53	47.33
XM_030997023.1	LOC576285	18.35	29.94	16.46	0.0	15.10	8.32	6.58	10.46	7.82	1.84
XM_011670256.2	LOC576286	2.28	3.74	0.99	0.385	2.25	0.83	1.87	2.05	3.88	0.00
XM_776608.5	LOC576286	0.21	6.03	4.20	0.705	0.34	1.87	0.63	0.37	0.00	3.81
XM_030975732.1	LOC576291	1.27	0.00	0.39	0.0	0.09	0.32	0.55	0.97	1.00	0.00
XR_004062280.1	LOC576291	5.00	5.94	0.32	0.0	0.00	0.17	0.24	0.00	0.00	0.86
XM_011676043.2	LOC576295	2.50	0.00	0.25	1.2	1.28	10.99	11.91	6.59	10.40	16.29
XM_030999608.1	LOC576295	0.00	0.60	0.00	1.395	0.87	8.75	9.97	9.34	2.19	1.77
XM_776617.5	LOC576295	14.01	8.16	9.30	17.785	27.22	14.87	17.92	12.96	33.90	21.26
XM_776619.5	LOC576297	0.56	0.17	0.11	0.52	2.38	15.13	17.26	15.80	18.14	19.14
XM_030987137.1	LOC576301	8.85	35.39	34.90	78.775	52.18	21.77	12.81	12.01	19.88	13.56
XM_030977647.1	LOC576303	0.00	0.86	0.00	0.775	0.00	0.00	0.00	0.00	0.00	0.66
XM_776623.5	LOC576303	0.60	6.47	13.49	9.01	12.32	5.95	5.46	5.06	16.54	13.95
XM_030982120.1	LOC576304	78.22	17.77	69.63	52.78	52.84	46.36	36.92	34.01	44.51	58.75
XM_776625.5	LOC576305	9.33	18.95	12.56	12.795	16.90	12.14	10.00	7.49	16.74	14.75
XM_030986945.1	LOC576306	95.19	50.14	56.25	33.515	31.03	26.77	15.12	15.27	13.55	9.71
XM_030986946.1	LOC576306	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030983958.1	LOC576308	1.07	7.65	5.39	2.51	5.27	0.99	0.40	0.59	0.25	0.97
XM_030983959.1	LOC576308	7.76	41.66	20.52	18.71	14.98	11.30	9.98	7.55	13.58	11.07
XM_030978703.1	LOC576310	6.05	5.23	1.42	5.355	11.14	7.12	4.79	3.21	4.70	4.15
XM_776631.5	LOC576311	13.77	23.18	61.56	44.575	57.49	31.11	14.04	18.00	18.69	31.31
XM_030981679.1	LOC576314	56.17	33.98	17.47	21.415	24.52	10.49	6.71	6.54	6.18	6.52
XM_030981680.1	LOC576314	13.59	4.12	3.55	2.7350000000000003	2.21	3.30	0.73	2.58	3.54	1.55
XM_030981681.1	LOC576314	54.86	21.62	6.96	4.375	10.74	12.52	11.02	7.61	7.99	8.15
XM_030981869.1	LOC576318	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030981870.1	LOC576318	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030981871.1	LOC576318	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030981872.1	LOC576318	1.58	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030981873.1	LOC576318	0.84	0.00	0.29	0.0	0.94	1.35	0.62	0.00	0.41	0.76
XM_030981874.1	LOC576318	6.35	0.00	0.00	1.1400000000000001	0.52	0.88	1.29	1.44	1.20	0.65
XM_030981875.1	LOC576318	2.21	0.88	0.03	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030981876.1	LOC576318	23.64	2.47	2.37	0.85	1.98	1.43	1.75	1.48	2.89	2.34
XM_776639.2	LOC576320	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.10
XM_011679227.2	LOC576323	0.00	0.64	0.35	0.075	0.00	1.39	0.00	0.00	0.00	0.00
XM_776642.5	LOC576323	18.16	26.58	2.31	0.395	1.76	2.51	4.60	4.31	5.74	6.15
XR_970671.2	LOC576324	10.96	28.42	28.30	12.7	16.74	8.69	5.77	3.35	17.03	10.28
XM_776644.4	LOC576325	32.52	180.01	51.47	63.735	42.68	29.40	25.49	12.78	30.97	18.43
XM_776645.5	LOC576326	8.10	22.34	18.29	2.925	22.12	26.97	27.58	20.81	52.25	60.89
XM_030993319.1	LOC576327	7.49	5.48	7.08	11.885	11.82	6.79	7.13	5.15	8.87	9.38
XM_030993320.1	LOC576327	7.37	0.00	0.00	0.0	0.04	3.69	4.87	5.38	0.00	1.01
XM_776648.5	LOC576329	0.00	0.07	0.00	0.0	0.00	0.00	0.23	0.07	0.55	0.30
XM_794803.5	LOC576330	0.68	40.43	120.83	0.0	17.06	1.88	0.54	1.14	0.55	0.23
XM_776649.5	LOC576331	21.45	41.90	2.56	3.515	5.44	3.10	2.08	1.96	3.73	2.60
XM_030987367.1	LOC576335	79.09	10.86	9.20	13.79	24.08	22.98	15.22	13.42	13.29	19.28
XM_030986344.1	LOC576339	0.98	0.23	0.00	0.26	1.10	1.04	1.02	1.03	0.00	1.11
XM_030986345.1	LOC576339	48.29	42.07	11.00	7.92	12.43	12.95	10.07	8.32	12.64	9.03
XR_004064240.1	LOC576339	0.00	0.11	0.02	0.705	0.00	0.51	0.00	0.00	0.00	0.00
XM_030981288.1	LOC576341	3.13	1.77	2.52	3.41	4.38	3.77	3.07	2.59	1.95	2.30
XM_011683079.2	LOC576343	0.00	0.00	0.00	0.0	0.00	2.01	2.83	3.13	0.00	2.32
XM_011683080.2	LOC576343	0.23	0.23	0.27	1.125	2.60	1.38	0.75	0.95	7.54	2.33
XM_796614.5	LOC576348	29.51	50.23	15.35	34.59	23.59	14.97	10.76	8.06	9.00	8.92
NM_001124766.1	LOC576349	255.51	116.40	797.33	857.665	904.36	834.29	544.86	647.41	250.09	264.24
XM_011673472.2	LOC576349	10.01	6.87	83.82	24.549999999999997	22.47	1.94	4.11	4.17	1.54	3.15
XM_030979025.1	LOC576349	16.70	7.19	24.50	0.0	45.47	22.67	4.94	8.91	28.81	19.32
XM_030979026.1	LOC576349	311.78	64.38	102.41	2.5599999999999996	101.25	73.12	18.95	32.70	22.52	49.40
XM_001177754.4	LOC576350	2154.89	631.91	169.25	130.60500000000002	108.55	126.38	126.45	117.26	198.83	160.19
XM_003724856.3	LOC576350	0.96	0.58	0.78	0.305	0.00	0.74	0.40	0.32	0.14	0.00
XM_796678.5	LOC576350	63.19	12.20	2.46	39.275000000000006	190.68	136.11	103.96	91.49	81.14	53.68
XM_776666.2	LOC576351	0.00	0.09	0.16	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_776670.5	LOC576354	0.11	0.00	0.26	28.11	42.43	37.01	51.17	36.29	54.12	36.01
XM_776672.5	LOC576357	26.75	45.37	10.84	2.58	3.73	2.48	1.80	2.18	3.03	2.71
XM_030992090.1	LOC576358	9.16	9.69	3.76	2.5149999999999997	4.39	2.27	0.90	1.66	3.30	3.81
XM_776674.5	LOC576359	50.04	33.37	4.24	7.52	10.05	7.54	7.19	5.46	10.05	7.51
XM_011683703.2	LOC576361	2.37	1.11	0.00	0.43	0.00	0.00	0.00	0.43	0.00	0.18
XM_031000142.1	LOC576361	5.60	0.32	0.20	0.855	2.25	1.35	0.00	0.92	0.00	0.00
XM_776676.5	LOC576361	33.61	3.99	5.92	3.835	6.23	4.00	2.72	1.35	2.30	2.94
XM_030999100.1	LOC576362	0.00	0.21	0.18	0.0	1.25	7.67	25.87	22.62	39.10	38.07
XM_776679.2	LOC576363	0.00	0.10	0.10	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_776681.5	LOC576365	0.00	0.14	0.04	9.129999999999999	21.33	24.30	18.92	16.92	18.35	21.59
XM_030998556.1	LOC576366	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030998557.1	LOC576366	5.24	0.93	0.76	7.050000000000001	10.43	5.55	4.56	3.04	4.62	4.32
XM_030998558.1	LOC576366	7.54	0.98	2.19	7.75	6.31	7.94	4.23	3.60	4.41	5.67
XM_030998559.1	LOC576366	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00
XM_030998560.1	LOC576366	2.43	0.00	0.00	0.935	0.90	0.46	1.11	0.86	2.86	1.25
XM_030996159.1	LOC576367	62.29	38.83	36.08	10.605	22.99	22.34	29.93	23.36	52.76	50.32
